name,salary,years_experience
Easton Spencer,44465.4908238,5
Benton Fahey,35582.0797338,3
Estefania O'Conner,79924.8252774,3
Joana Steuber,27949.8672519,3
Deon Cummings,40308.5544248,2
Sarina Pacocha,42481.3920293,5
Eino Effertz,40445.8782579,5
Stephan Pacocha,85148.7717854,3
Dan Williamson,38062.2499536,1
Berniece Kohler,49072.5158128,2
Micaela Haag,57129.2865247,2
Beryl Gerhold,104800.656219,4
Theodora Wisozk,34862.3033781,2
Raymundo Wiegand,52726.513241,3
Corene Champlin,79798.4503969,0
Flavio Hackett,46489.3448041,3
Branson Halvorson,52321.5887873,0
Tatyana McGlynn,50431.0447595,1
Lisette Sanford,69454.7060763,5
Immanuel Block,50445.3095618,6
Cali Hudson,54208.243516,1
Eudora Conroy,30394.4168409,4
Bella Jenkins,70270.0767239,3
Wilfredo Sawayn,77791.4684616,3
Esta Willms,61302.7871102,4
Mohammad Walsh,90804.6832439,3
Itzel Boehm,73749.6596996,4
Ayana Larkin,70973.5481456,2
Thea Anderson,58913.1262874,2
Aglae Reinger,84715.8739867,3
Jack Kuvalis,51008.7102394,4
Gerhard Heaney,50839.139949,2
Gunner Balistreri,23074.9088036,2
Prince Pfeffer,52762.8337997,7
Kari Littel,84444.8444017,3
Sasha Kautzer,58187.7058019,1
Gino Wuckert,77277.6959991,3
Dameon Bogan,33496.5380478,3
Billie Daniel,37362.8328893,1
Patrick Gerhold,31275.142678,3
Luna Langworth,37952.2628879,2
Dillon Considine,84880.6021954,5
Roberta Cronin,77609.5560668,2
Thurman Collins,57089.5485524,2
Winnifred Koch,43756.3194195,5
Garfield Kemmer,65202.1149422,3
Demond Leannon,41204.0639499,3
Cassidy Heathcote,34622.2918007,4
Alfonzo Fritsch,39581.4353971,1
Hardy Beer,39289.6468224,4
Kennith Goyette,55504.5754335,5
Gonzalo Connelly,50463.9083203,5
Laurianne Farrell,96634.711546,0
Agnes Larson,73693.2519184,3
Justice Orn,77063.6037356,7
Mikayla Sipes,37710.4021429,2
Cary McKenzie,87449.5865125,2
Kayley Torp,59632.94313,3
Elmore Russel,61722.9068332,6
Maritza Cremin,53841.9132941,4
Emmanuel Satterfield,63218.1534875,6
Walker Tremblay,89269.8841046,2
Beverly Olson,64005.1562771,4
Eulalia Altenwerth,41531.6403993,5
Lorna Harris,47666.8563948,1
Earline Daugherty,62425.3759013,6
Dwight Nolan,61725.9631324,4
Deonte Kub,40650.9651339,4
Kassandra Weimann,47694.7762252,3
Alvera Hyatt,43639.1694265,6
Rowena Wisoky,73849.0254818,3
Abbie Purdy,41151.5769726,6
Madilyn Moen,690.334653037,2
Tia Collins,51041.5591265,2
Neva Schulist,63814.9296881,2
Melyna Cruickshank,49744.0978172,3
Rebecca Wolff,72148.3636726,6
Maureen Kohler,71888.8603452,4
Adelia D'Amore,55275.2559334,6
Sheridan Bauch,36316.7990579,3
Loyce Hegmann,83014.761057,2
Fatima Schumm,57989.2111119,5
Kiley Yundt,62205.0609044,1
Mayra Gottlieb,90664.4966456,6
Vince Stehr,27210.8386965,2
Nannie Kunze,70357.491373,1
Nicholaus Nicolas,44087.6892568,5
Abby Beahan,43579.9068667,4
Jeff Stokes,64776.651376,4
Rowan Jakubowski,49156.2517528,2
Mckenna Mertz,28011.2941866,0
Rosamond Zulauf,44712.6834562,0
Lowell Macejkovic,74082.9960411,5
April Raynor,49319.1540631,3
Corrine Christiansen,50044.0008219,5
Calista Hoppe,52663.2689444,2
Dale Roberts,41494.8158803,7
Garry Fadel,55788.8767198,1
Cleora Kutch,49736.7460582,2
Reuben Bergnaum,44872.8623824,1
Maud Fadel,50117.5410339,3
Cecelia Jast,73724.6087582,5
Gina Gutmann,29233.3257292,3
Santino Marvin,54778.7163347,2
Rosamond Mills,63874.5240031,1
Jaqueline Fay,38895.7207873,1
Frederick Koelpin,44301.2570926,2
Imogene Adams,32794.1672338,1
Dillon Kihn,16406.8238291,1
Candace Hermiston,32385.1092819,3
Mabel Zemlak,43515.0689395,4
Earline Barton,73347.3313817,4
Valentin Kilback,60656.3252055,7
Joesph Blanda,39029.4672225,3
Ladarius Mosciski,14530.1404426,4
Lora Wolf,76604.253173,0
Coy Frami,5737.28255912,5
Kellie Donnelly,55604.3379521,3
Boris Hansen,59963.8775967,4
Tremaine Nienow,51620.8617077,1
Orlando Towne,58445.8795415,3
Tod Pfeffer,88086.2518386,1
Tyshawn Okuneva,73046.596137,4
Watson Swift,40422.4655894,5
David Little,32384.2613028,2
Russel Olson,63385.6329249,2
Barbara Thompson,82655.6674861,3
Hal Koelpin,56326.3909989,1
Eldora Cormier,89167.97278,1
Madisen Johnston,65796.1030132,3
Marianna Shanahan,32502.6315722,3
Gabriel West,26916.7388947,3
Mylene Gislason,70973.6774133,3
Dayana Powlowski,49494.9447434,1
Lucile Bashirian,41777.2444014,1
Carli Schumm,27115.6435737,3
Damion Bahringer,61275.7592578,6
Dorian Dietrich,30567.7662288,2
Jevon Ziemann,59478.9340558,3
Jaden Kuvalis,30299.5015388,2
Chet Simonis,53764.0333228,1
Kim Ullrich,59057.3916522,3
Dorcas Schultz,59565.9225463,2
Bret Runolfsson,40232.1269822,3
Mervin Schinner,54933.4733717,2
Sabrina Metz,68405.8314546,3
Treva Waelchi,48183.12569,1
Christophe Beer,34344.3923657,1
Columbus Hirthe,31773.9604314,5
Nelson Walter,59949.636493,2
Rogelio Abshire,33800.4048574,2
Lavada Fahey,109633.123208,2
Janae Hilll,38034.8346166,2
Kiley Pagac,30473.8091125,2
Roxane Marvin,99209.6166766,2
Andreane Bechtelar,30895.6285943,4
Angeline Wintheiser,54337.0286517,1
Linnie Ritchie,54522.0374274,1
Alia Tillman,30311.5411916,3
Pablo Schmitt,59624.0098401,5
Ashlynn Marquardt,37520.5074257,5
Tressie Halvorson,48758.0237169,1
Dane Ward,37997.6834384,6
Agnes Stanton,54429.1135595,3
America Bednar,41544.3763708,1
Reanna Abernathy,33670.380187,3
Jamie Harvey,48252.2544291,1
Bobby Powlowski,78723.1626183,4
Dino Schowalter,59034.1148402,0
Doris Hirthe,70641.1006523,2
Matt Franecki,50976.9220542,3
Magnolia Emard,21716.8305962,3
Seamus Beatty,47941.9667787,2
Haylie Kutch,36104.0154592,3
Cathrine Corkery,59783.3091947,5
Providenci Gleason,32176.8232864,1
Lucie Dickinson,55955.0486124,1
Johnson Connelly,49843.1172619,5
Tony Hand,49370.6027341,0
Moises Kertzmann,59584.4680019,3
Britney Beahan,47183.6216127,2
Eudora Berge,45434.7911928,2
Meta Farrell,33236.7310445,2
Ciara Graham,67637.6405793,6
Daryl Ryan,23768.7946465,7
Buddy Cummings,50299.3964184,2
Nico Koelpin,55403.6976577,3
Efren Bednar,60141.1504669,0
Roslyn Krajcik,64328.4685621,0
Jay Pollich,51120.6879539,1
Abel Ferry,47887.2516336,3
Clementina Mohr,45463.7401775,6
Carley Little,90351.4827381,4
Jalon Jakubowski,55591.5869315,4
Josefina Greenholt,77092.6467625,2
Leon Abshire,57493.8073175,5
Elenor Marks,64988.4484273,2
Marge Kohler,52363.6372197,3
Geraldine Hegmann,3756.35723044,3
Darian Hermiston,38618.6961409,4
Carolyne Balistreri,23982.8737503,4
Araceli Lynch,59982.2219724,1
Jeremy Effertz,52835.1411446,0
Harmony Hyatt,53206.0015155,2
Lucinda Labadie,66031.9880798,4
Elta Murazik,53644.1071277,3
Darlene Ratke,42562.7849656,3
Carmel Lind,57225.7735831,3
Justice Fisher,45385.8243099,0
Eduardo McKenzie,42555.7985481,2
Reina Pacocha,73229.2714311,4
Wanda Walsh,55400.2560997,3
Justus Fahey,34183.7698233,3
Rachel Kunze,42876.2647826,6
Eryn Schoen,61632.2409421,3
Jovanny Zemlak,57094.2564855,2
Foster Rippin,86373.843257,3
Mylene Huels,38769.1781483,2
Justyn Nikolaus,70434.1331761,3
Morris Collins,76997.7074497,2
Madyson Bogan,49212.473827,8
Trisha Sporer,53248.8986556,5
Corine Schmitt,61907.1417221,1
Taurean Hahn,36250.0945318,3
Jalon Kling,33112.2697479,3
Marietta Murazik,102056.225048,3
Dejah Hermann,56179.4068801,2
Keven Hermann,35729.2346747,0
Rita Robel,42607.0226369,2
Zoie Cole,45103.8099996,1
Margaret Stokes,55846.5415963,3
Humberto Hagenes,51006.2472639,3
Hulda Hegmann,41169.9681314,3
Jay Connelly,87750.8897777,2
Hosea Brakus,59675.0312086,2
Rudy Dicki,-4361.08374816,6
Clementine Heaney,57684.8541173,4
Trever Gutkowski,62006.1739046,2
Earnestine Ortiz,58006.3104306,4
Cortez Kozey,50803.3373133,3
Vicky Kertzmann,45457.9910759,1
Pearline Pollich,47856.5911257,1
Hayley Baumbach,34449.5771466,5
Emiliano Kub,75838.4787559,3
Viola Skiles,64908.3031953,5
William Cummings,63966.2279422,0
Cameron Carter,84046.7694653,2
Timmy Powlowski,56656.1065777,3
Trenton Feeney,76270.9530319,2
Dimitri Nolan,41873.6460701,1
Bradley O'Conner,66243.5813428,0
Evans Durgan,71486.0825739,0
August Mills,62655.4936526,5
Jose Donnelly,54407.8562492,4
Peggie Ruecker,43637.2532539,1
Fannie Greenfelder,28883.5047615,4
Leo Raynor,44135.6875979,4
Wilhelmine Kuhlman,29956.4797166,1
Anabel Carter,62026.3973842,2
Taryn Kiehn,52732.9777104,1
Jan Wisoky,32919.8313455,2
Jeromy Mayert,35518.791925,7
Sigrid Buckridge,55966.2209788,2
Reba Kunde,59983.494723,4
Brittany Grady,59722.7690097,3
Sonya Luettgen,29907.8520468,2
Ronny Stamm,14394.6315243,2
Bernie Oberbrunner,60350.0960574,3
Ettie Hilpert,54759.5463694,4
Roel Braun,59954.2825472,1
Della Price,62692.9920617,0
Josephine Sporer,37419.4879657,3
Odie Weber,75063.4329645,3
Vita Heaney,96288.0150892,5
Carole Wolf,87064.2079638,1
Arnaldo Hackett,55633.0724036,2
Ashly Fadel,35391.3784093,1
Ettie Mills,60251.1167197,4
Meaghan Parker,75817.0416604,4
Hermann Bins,67384.6201934,1
Saul Mante,52257.9844003,0
Gerardo Cartwright,21496.9230733,3
Bret Hartmann,90076.3266706,8
Daisha Toy,37148.6032605,4
Mohammed Christiansen,56431.8759242,1
Maybelle Grimes,40592.7513722,3
Hardy Kerluke,60517.4389023,3
Dortha Price,88627.034373,6
Marilou Maggio,31309.9450156,3
Lewis Yundt,70371.3690241,3
Zoe Champlin,37180.7149446,1
Oren Schoen,73092.1671001,2
Arnold Mosciski,27409.8170762,3
Rae Lind,79259.9878996,6
Leif Romaguera,37551.3095699,7
Darrick Pfannerstill,50932.1068212,2
Brandi Collins,56517.9452548,4
Monty Hayes,32767.8826315,5
Franco Douglas,60271.7461276,5
Lucas Dicki,93048.0412148,2
Francisco Kuvalis,61152.934121,3
Candice Bayer,63895.6095429,6
Aliyah Wolff,16792.342409,4
Wanda Towne,40035.2414109,2
Jane Morissette,47642.1088138,5
Earnest Bogisich,44373.3143046,3
Janelle Jakubowski,37443.08959,1
Lawson Kuhn,63139.2815765,6
Francisco Borer,7692.23042278,1
Harrison Cartwright,54112.3188641,4
Sibyl VonRueden,51995.1370745,1
Clare Abshire,81973.4796399,4
Lacy Padberg,77175.5592219,1
Juana Treutel,64921.2214332,2
Karine Fay,48477.7401692,2
Arvid West,73775.9055354,6
Darrion Schuster,68554.0225813,5
Stephania Reilly,70203.9515239,4
Brandyn Hayes,22600.8499182,6
Rolando Ebert,62661.8280446,3
Diego Schuster,54248.5133242,2
Drake Langosh,60876.6667806,2
Beulah Kris,38582.5855577,4
Caleb Treutel,28839.0666309,2
Laverne Collier,33569.5968169,3
Zora Hessel,63381.4725242,0
Marta Funk,48666.4880477,1
Opal O'Reilly,47016.6548234,1
Ellsworth Corwin,56319.5164154,5
Dexter Corwin,78828.2591094,3
Kaleigh Price,71430.1586315,1
Gennaro Kreiger,57924.0607256,4
Marcel Kiehn,49919.7271574,5
Misty Cassin,76313.53814,1
Fritz Senger,82653.9504658,4
Glenda Funk,75214.6350742,2
Ena Crooks,40628.0298843,4
Pierce Conroy,65694.8350002,3
Rocio Schulist,66866.5100279,1
Blanca Klocko,27935.7112738,3
Jackeline Goyette,46542.315322,0
Monroe Kozey,32450.7090006,3
Dovie Wiza,44898.2446191,1
Freda Will,27669.6153455,5
Kaia Cassin,48523.7941093,1
Jaren Jewess,60442.5971579,5
Regan Kovacek,24138.3765976,4
Amaya Romaguera,32596.6728269,4
Mitchel Kihn,62348.326643,5
Ian Boyer,27119.3256863,2
Jaime Ullrich,23209.3973597,1
Hank Pacocha,48818.2612268,1
Lamont Buckridge,51866.236347,6
Eliza Cremin,50880.0392151,1
Jess Bailey,45854.8403833,5
Otilia Senger,46469.0013326,2
Deondre Schinner,52619.0950062,1
Candelario Medhurst,62567.688992,1
Giovanni Haag,60946.4140459,2
Alycia Quigley,66772.0315481,5
Marjolaine Reichel,89376.3355522,2
Brett Volkman,57980.3532096,3
Kaley Reinger,50892.1254573,6
Scot Reilly,51068.523379,3
Nils Schultz,71102.3116249,3
Albin Runolfsson,30282.8122181,1
Gaston Berge,59429.1961883,5
Marielle Kozey,38598.070103,5
Gustave DuBuque,46539.6441253,3
Gabriel Friesen,47485.0158814,3
Florence Zemlak,41299.7170922,1
Genesis Grady,15181.1205846,2
Kailey Kozey,23973.168469,5
Wilfred Johns,54043.3554807,4
Heath Swift,54319.4884957,1
Otilia Kling,67743.8102333,3
Peter Gislason,51565.4563063,2
Onie Towne,42954.5693152,4
Reid VonRueden,44856.9941191,3
Randi Hodkiewicz,29750.3121723,2
Colt Jast,38859.5580331,2
Monique Bernier,52668.5782326,2
Aric McDermott,85221.6631595,3
Brett Christiansen,17333.8013291,7
Marcelle Kuphal,73180.9847067,6
Kyra Wolf,54252.1811635,4
Evert Predovic,42251.9811426,3
Joy Jewess,45799.0178872,3
Samir Padberg,27686.755649,4
Yazmin Sanford,63613.5607757,1
Luna Hodkiewicz,83530.9165445,4
Ransom Bernier,62006.919735,4
Jazmin Tromp,36558.3152143,2
Remington Reichert,36628.8110859,3
Addie Tromp,30626.3914304,2
Hobart Fadel,76519.7027714,1
Alize Weissnat,48190.7928562,6
Dawson Breitenberg,33829.4226243,3
Darren Zulauf,42170.9005645,4
Cierra Reinger,43172.5351438,2
Amaya Conn,27740.0705908,1
Mervin Wehner,58349.9450316,5
Uriah Schumm,82296.6816765,3
Hellen Moen,62338.0257681,2
Zita Feest,40815.7602957,6
Rosella Ward,51626.8768415,2
Keshawn Fadel,52646.8494555,1
Schuyler Volkman,69816.6403859,4
Grayson Mann,48118.5307694,4
Maria Schamberger,39016.8919485,6
Winnifred Boyle,43366.4802608,0
D'angelo Mraz,34930.886579,4
Asha Sporer,74014.8023524,2
Reginald Champlin,44490.6483251,3
Cheyenne Wiza,46386.2660257,2
Davon Dach,29733.8107987,2
Neva Farrell,58636.8971986,8
Wayne Littel,39426.2448478,1
Josefa Lockman,31857.6581151,0
Russell Grant,43072.4427063,1
Sydney Abbott,40044.5756858,3
Raven Greenholt,42086.3290677,4
Rosamond Heidenreich,39393.2019651,1
Jeffery Gottlieb,50190.3419771,1
Mark Hermiston,23916.7754745,2
Tyson Goldner,50846.8718975,2
Hilbert Kunze,30658.3550745,3
Susie Kozey,50474.7385001,5
Oceane Ratke,3253.85999884,2
Lupe Runte,61448.5081798,5
Jazmyne Bailey,76226.7708818,6
Emmitt Quitzon,51500.3122833,6
Cynthia Durgan,54082.3321639,4
Tre Zemlak,61132.9017124,2
Gregory Hills,66056.3273295,0
Hattie King,54845.7883297,6
Clara Hermiston,62580.1918767,4
Lilly Willms,27597.9570196,3
Jonatan Flatley,74029.5003226,2
Hellen Keebler,10592.5685054,4
Eliseo Block,75633.5020837,1
Eriberto Leannon,75948.1291073,2
Colleen Kunde,65190.3904473,4
Heather Shanahan,25461.7814211,2
Gia Leannon,72483.1705911,3
Johnny Johnston,63171.6261247,4
Jovany Quigley,53309.6680926,2
Wilber Veum,60682.2571473,3
Anissa Langosh,72698.4218007,2
Ariane Price,50591.3064165,7
Ardith Wintheiser,70374.7465479,6
Shania Herzog,37479.8457852,3
Dortha Gutkowski,47681.4697625,4
Rodolfo Eichmann,52049.3455768,2
Dovie Johnston,51681.5621685,3
Ulises Cremin,69672.1379219,2
Annette West,4838.98392372,2
Leopoldo Goldner,15229.3153945,4
Christop Tromp,53310.2397966,6
Margaretta Paucek,95106.4487141,6
Sylvester Ondricka,63370.7662647,3
Evangeline Luettgen,17979.9842819,1
Dayne Crona,52977.880597,3
Karlie Padberg,66117.5142577,2
Lina Farrell,51333.7044046,3
Litzy Stroman,38014.2840989,1
Camden O'Connell,46734.8967265,1
Greta Senger,61067.6143228,1
Anabel Ferry,34379.7412408,2
Vincenza Towne,62219.473364,0
Reginald Crist,61946.7379846,4
Ora Jenkins,43165.0783145,3
Elouise Cassin,45366.6033973,2
Javonte Windler,79476.8770113,3
Jamar Russel,73688.782065,2
Deondre Koch,47605.0500588,1
Llewellyn Quitzon,64345.6749323,4
Shanel Gerhold,51944.2212871,1
Peggie Kohler,54721.1732728,4
Maida Thiel,47526.191911,3
Millie Carter,53116.0958541,2
Dean Johns,54352.9262603,1
Bria Jacobs,33689.8307963,5
Gretchen Koch,24712.7230676,2
Daron Emmerich,25466.9840354,3
Edmond Predovic,84927.2584792,2
Malika Dickens,43854.9803406,6
Carson Hagenes,66080.8252057,1
Thad Gutkowski,71529.978498,1
Bernadine Hamill,55178.4650091,4
Marilyne Reynolds,35250.2974802,2
Willie Oberbrunner,50332.6901629,2
Nathanial Kreiger,70999.1532156,3
Cristobal Nienow,65083.6173016,5
Harmony Frami,56719.7200627,2
Celestine Nienow,47402.896282,1
Cindy Paucek,45353.9365743,1
Maryjane Rice,35015.1415323,1
Eleanora Thiel,74827.6565719,2
Lonzo Schaden,61683.5466662,1
Aylin Pfeffer,89021.8916125,4
Samir Doyle,37008.0029222,2
Alycia Collier,60001.9507703,4
Cornell Boyle,68994.599135,2
Amya Herzog,20413.6769693,3
Clint Brown,28844.7489832,5
Calista Hoeger,33745.3589524,2
Jessica Boyle,57730.8822899,1
Bertha Langworth,50950.3353835,5
Rod Hoeger,95739.1213763,1
Toney Kemmer,18638.1736905,4
Carole Sanford,39262.8492925,7
Colby Johns,89606.3404106,4
Darian Hessel,62068.5770424,2
Kyra Veum,27278.5248545,4
Lucile Ziemann,38907.9915318,8
Maverick Schaefer,73856.7118412,8
Vivienne Reichel,56426.8370601,2
Moises Klein,27511.8906716,5
Edmond Mayert,60407.0296707,1
Maurice Littel,49166.6984442,5
Faustino Cummings,73904.2757079,5
Winston McClure,55219.6505077,1
Cynthia Goyette,77715.5223659,3
Scarlett Crooks,10944.3499928,0
Giovanna Padberg,102341.193008,3
Vivien Breitenberg,78028.6214097,6
Herman McCullough,56109.9460862,1
Lulu Spinka,59839.3324452,2
Elian Bailey,44371.6938853,0
Jocelyn Herzog,17150.681987,2
Theresa Weber,20820.1846496,4
Edgardo Daugherty,64964.6211485,3
Johnny Kulas,72418.8655828,2
Stone Zieme,33181.98385,7
Aubrey Romaguera,75016.8607158,4
Naomi Swaniawski,38101.2172808,12
Josiane Olson,47525.8043061,3
Dustin Farrell,23559.0472947,2
Giovanni Thiel,57624.9015356,2
Rodolfo Haag,31676.0214709,5
Isabelle Dickinson,20348.1913393,4
Roxane Doyle,64826.3150179,4
Stephon Pagac,42092.4580515,3
Rubye Schultz,-1226.86414407,3
Murl Sanford,36450.1831126,3
Jasmin Hudson,57436.7612935,2
Ryder Pacocha,42618.6474533,2
Carolanne Christiansen,16537.3928259,4
Floyd Ortiz,51584.2016745,5
Ottis Reichel,58992.1544902,3
Nash Wyman,72697.5760342,3
Annie Hegmann,41842.9241365,4
Kristopher Armstrong,59036.6577828,5
Syble Spinka,57339.2929994,3
Theodore Turner,48707.6714883,1
Ericka Satterfield,69810.0384977,3
Patrick Casper,104986.254074,3
Gene Lakin,86283.8906977,4
Marley Mohr,51831.5483557,4
Raphael Franecki,39998.1454389,1
Schuyler Muller,54738.1649004,4
Amiya Stehr,22886.5127027,0
Adelia Stark,73638.0497479,5
Mittie Cormier,48028.0689695,3
Alden Herman,48166.0815013,5
Kelli Prohaska,29437.6341138,4
Bella Ruecker,38255.5253503,1
Ocie Gerlach,85699.3150421,3
Boris Kunde,55717.742521,0
Jamaal Murazik,49436.6037019,3
Alejandrin Rolfson,59898.9303773,5
Johnathan Kuhic,72642.0456664,3
Brenda Gutmann,63708.0321684,1
Dorcas Willms,50873.9300522,7
Cristobal Hirthe,59864.2042457,0
Breanne Keebler,69983.4424849,4
Alek Mayert,65290.2627296,4
Shannon Bednar,76827.7446852,2
Hollie Fay,48447.4112456,1
Karine Green,54717.6898767,4
Ollie Strosin,41139.3758698,2
Russel Murazik,44370.9274937,3
Justyn Larson,63099.5959296,1
Christina Satterfield,62356.4748589,5
Monique Mueller,20462.127174,0
Nils Kub,68736.6775908,2
Theodora Dicki,59930.3561443,7
Alana Heller,90058.8888991,0
Fausto Larkin,41452.3575397,1
Dax Mueller,46761.2316468,1
Casper Prosacco,33143.4864126,2
Rachel O'Connell,61680.0266304,4
Rhiannon Roob,68444.9657073,2
Marilie Huels,66583.5734502,1
Ozella Schumm,43729.7569136,2
Vivian Marks,70018.9888587,3
Elsa Pfeffer,67400.2413039,2
Dandre McGlynn,72356.3252574,4
Minerva Cassin,-15801.22187,3
Cara Harris,64314.5206158,4
Abigail Erdman,84481.2536715,3
Kayleigh Schmidt,32606.0920213,6
Georgiana Buckridge,69494.7622457,2
Fidel Cassin,43194.7634902,3
Evalyn Stamm,56336.7977968,7
Emie Larson,32411.4611466,3
Katelyn Quigley,69735.4558474,2
Greta Flatley,40601.674377,4
Rudy Block,77094.661255,0
Julie Medhurst,49066.347095,6
Electa Pouros,38708.2394792,2
Jane Wiegand,46157.3782655,3
Shany Howell,88236.1400719,3
Efren Mills,25439.4910239,1
Mayra Bins,71432.901219,5
Germaine Senger,57713.2801256,3
Valentine Streich,44626.5882801,1
Deshawn Anderson,41514.745433,6
Americo Waters,50556.7164388,1
Allene Wyman,42490.4759566,8
Neha Johnston,79701.3436309,6
Aron Hansen,50430.7842828,6
Lincoln Lowe,74129.9471605,2
Kameron Osinski,86587.6793242,6
Hannah Mills,65511.8350952,7
Alexis Casper,46565.5978114,1
Dameon Renner,55115.0992973,1
Shania Harber,83666.293298,1
Jabari Keeling,86072.2502449,1
Garrison O'Reilly,82194.957002,1
Aurelia McClure,59569.2825779,4
Nellie Roberts,35356.9201837,4
Spencer Bayer,82943.872592,2
Winfield Waelchi,40203.753789,1
Rocky Pouros,53029.2521686,5
Van Witting,78638.9872982,5
Patrick Koelpin,72271.7217156,3
Hoyt Windler,94134.8207306,5
Danial Dickens,44811.953342,4
Judge Rippin,77489.5915583,2
Fletcher Jones,58685.7925881,2
Conrad Champlin,51884.1208144,5
Ona Gerhold,43143.07118,1
Orin Tillman,63145.2428764,3
Karianne Glover,60436.343366,3
King Nolan,75481.3786796,1
Malika Schultz,55652.1902791,2
Brannon Jacobs,94947.4797599,2
Mona Lynch,56640.2284512,3
Berry Haley,67494.175717,2
Gerry Stehr,40509.9987163,2
Jackson Becker,71963.4990399,3
Garry Zulauf,18825.3145554,2
Athena Bode,34492.4349234,4
Toby Kling,53121.3102545,3
Rosie Hermiston,95255.941489,3
Ezekiel Pagac,79588.7155911,1
Garry Klocko,51603.5200668,3
Bailee Wintheiser,51115.3524583,0
Cole Johnson,66347.4260403,1
Kenton Feeney,59314.0354313,3
Glenda Kuhic,38299.9444839,4
Dannie McCullough,56382.7983953,3
Myrtle Wisozk,79656.514041,5
Cristian Volkman,96363.102575,2
Ewell Stanton,30049.8996494,4
Chelsey Kemmer,51270.349266,2
Colin Langworth,29299.8420281,6
Doyle Mann,81255.2006008,3
Elena Kulas,60760.0864594,3
Kiara Rempel,72944.3987118,3
Baylee Graham,91391.060054,3
Chyna Collier,93553.404041,4
Aurelio Wehner,66670.6655197,1
Meggie Anderson,61169.2165767,1
Enos Cruickshank,47220.8937587,4
Sydni Hodkiewicz,56980.6204291,5
Hassie Lockman,61388.0388856,5
Jerad Krajcik,48995.5854652,5
Emmy Grady,59481.2996301,3
Stephon Schmitt,72496.5800956,5
Matilde Haley,60545.1942756,0
Verda Schumm,79473.8108409,2
Riley Gleichner,53724.4812944,4
Thelma Hansen,40134.9630956,4
Emil Stehr,67506.8367148,7
Creola Harber,48296.5269194,4
Celestino Quigley,43835.2572073,5
Vella Walter,68774.3242133,1
Miracle Weissnat,37644.6162187,2
Rasheed Davis,64805.2099159,3
Cletus Ankunding,57952.311318,2
Rickie Jast,36369.2028814,4
Lavina Heidenreich,10397.5548452,1
Kaitlin Hirthe,77041.6381146,4
Yoshiko Kautzer,20828.9249448,4
Jo Fahey,73310.0207978,9
Priscilla Crist,49829.8755608,3
Wilhelm Barton,72868.0752348,0
Josue Kutch,26193.2505548,2
